labels,count,top_state,state_count,first_day,last_day,#_days,year_50%,month_50%,diff_year,diff_month,latitude_mean,latitude_50%,diff_latitude,longitude_mean,longitude_50%,diff_longitude,brightness_mean,brightness_50%,brightness_std,diff_brightness,frp_mean,frp_50%,frp_std,diff_frp,nearest_aq_monitor,SITE_LATITUDE,SITE_LONGITUDE,geometry,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE
1861,15,AZ,1,2013-05-18,2013-05-23,5,2013,5,0.0,0.0,31.45774,31.4536,0.0677999999999983,-110.76575333333336,-110.7669,0.05369999999999209,343.76666666666665,354.7,20.65708687340105,57.89999999999998,91.54666666666668,71.4,71.15952768921657,238.29999999999998,"(31.337204, -110.936718)",31.337204,-110.936718,POINT (-110.936718 31.337204),10.8,45
1863,10,AZ,1,2013-05-31,2013-05-31,1,2013,5,0.0,0.0,33.10485,33.0993,0.04660000000000508,-110.07320999999999,-110.0723,0.06350000000000477,372.51,380.7,37.09469713524503,119.0,377.68999999999994,329.54999999999995,371.6454058194002,1273.0,"(33.6547, -111.1074)",33.6547,-111.1074,POINT (-111.1074 33.6547),8.4,35
1864,118,CA,1,2013-05-31,2013-06-03,4,2013,6,0.0,1.0,34.64543305084746,34.64615,0.1373000000000033,-118.46608983050848,-118.47399999999999,0.18120000000000402,379.90169491525427,373.4,45.630030190899134,182.8,452.18898305084747,212.39999999999998,625.264290484042,2750.3,"(34.38344, -118.5284)",34.38344,-118.5284,POINT (-118.5284 34.38344),15.8,59
1865,30,NM,1,2013-05-31,2013-06-04,4,2013,6,0.0,1.0,35.72079999999999,35.72245,0.06029999999999802,-105.64786333333333,-105.6388,0.09749999999999659,364.13,360.05,24.294233032155798,87.70000000000005,341.33333333333326,164.10000000000002,406.4478100554246,1540.6000000000001,"(35.671142067, -105.954187992)",35.671142067,-105.954187992,POINT (-105.954187992 35.671142067),7.3,30
1876,36,AZ,1,2013-06-18,2013-06-27,9,2013,6,0.0,0.0,33.391225,33.39045,0.056999999999995055,-109.84933333333336,-109.85665,0.1372999999999962,343.3722222222222,337.8,20.98867192574007,66.70000000000005,92.25,74.7,74.7969728188056,285.6,"(34.0584750370195, -109.441258534854)",34.0584750370195,-109.441258534854,POINT (-109.441258534854 34.0584750370195),2.6,11
1882,6,UT,1,2013-06-30,2013-07-01,1,2013,6,0.0,1.0,39.97666666666667,39.97695,0.013299999999993872,-112.69864999999999,-112.69505,0.03669999999999618,368.29999999999995,372.1,25.021191018814434,69.80000000000001,380.5,366.9,199.1059617389695,564.5,"(40.5433086862775, -112.299618029655)",40.5433086862775,-112.299618029655,POINT (-112.299618029655 40.5433086862775),8.3,35
1891,152,NV,1,2013-07-05,2013-07-09,5,2013,7,0.0,0.0,38.93109539473685,38.9263,0.1944999999999979,-119.48149736842103,-119.4854,0.17510000000000048,369.5118421052631,365.5,38.46661566979199,185.60000000000002,522.872368421053,261.1,735.3547803654193,4241.0,"(38.893583, -119.7105)",38.893583,-119.7105,POINT (-119.7105 38.893583),4.8,20
1892,15,CA,1,2013-07-06,2013-07-09,4,2013,7,0.0,0.0,32.919560000000004,32.9237,0.06129999999999569,-116.44542,-116.4463,0.0683000000000078,359.64666666666665,341.9,46.149212447492644,128.0,238.64000000000001,150.6,223.3291190789312,754.3000000000001,"(32.7252260005939, -116.365203426694)",32.7252260005939,-116.365203426694,POINT (-116.365203426694 32.7252260005939),0.0,0
1895,31,ID,1,2013-07-10,2013-07-28,18,2013,7,0.0,0.0,45.17667419354838,45.1976,0.09179999999999922,-114.75124193548386,-114.7502,0.0922999999999945,356.7032258064517,355.4,22.06117983957291,85.5,119.29032258064518,81.7,89.11302693710093,321.40000000000003,"(45.1818970009432, -113.890285)",45.1818970009432,-113.890285,POINT (-113.890285 45.1818970009432),13.5,54
1896,158,OR,1,2013-07-11,2013-07-25,15,2013,7,0.0,0.0,44.907527848101275,44.91935,0.17620000000000147,-121.1846088607595,-121.18055000000001,0.17570000000000618,346.82405063291145,342.5,22.970164615621663,105.0,116.92215189873416,82.85,112.29441037607018,587.8,"(44.7632980127028, -121.270178359997)",44.7632980127028,-121.270178359997,POINT (-121.270178359997 44.7632980127028),5.6,23
1900,6,NV,1,2013-07-17,2013-07-18,1,2013,7,0.0,0.0,41.900283333333334,41.9012,0.03719999999999857,-116.07336666666667,-116.06965,0.04210000000000491,331.3333333333333,328.0,10.398204973295488,27.700000000000045,91.09999999999998,80.85,68.2205540874596,191.9,"(41.8924989934688, -115.427014818654)",41.8924989934688,-115.427014818654,POINT (-115.427014818654 41.8924989934688),5.7,24
1903,30,ID,1,2013-07-18,2013-08-01,15,2013,7,0.0,1.0,46.32334333333334,46.334500000000006,0.1039999999999992,-114.93515666666666,-114.92875000000001,0.1366000000000014,358.00333333333333,358.0,20.52370342552363,70.69999999999999,116.58,100.44999999999999,79.18410411709908,377.6,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),16.7,61
1909,15,CO,1,2013-07-21,2013-07-22,1,2013,7,0.0,0.0,40.28142,40.2819,0.030699999999995953,-108.21342,-108.2126,0.0367999999999995,355.9466666666666,347.8,28.553505330636145,86.5,156.07999999999998,58.5,192.03771281406458,600.0,"(40.0869440009297, -108.761389)",40.0869440009297,-108.761389,POINT (-108.761389 40.0869440009297),10.6,44
1913,136,ID,2,2013-07-21,2013-09-01,43,2013,7,0.0,2.0,45.67449485294119,45.6713,0.11070000000000135,-114.67797132352945,-114.68289999999999,0.3293000000000035,357.9205882352941,354.95,30.464340095088126,116.39999999999998,290.83529411764704,79.75,543.8303943843239,3186.3,"(45.859685726792, -114.001032112076)",45.859685726792,-114.001032112076,POINT (-114.001032112076 45.859685726792),7.7,32
1914,7,MT,1,2013-07-22,2013-07-22,1,2013,7,0.0,0.0,45.24735714285714,45.248,0.014699999999997715,-110.72687142857141,-110.7292,0.01839999999999975,357.6857142857143,356.8,20.640286542861467,67.39999999999998,94.77142857142859,81.4,59.7962851211153,185.7,"(45.683765, -111.056282)",45.683765,-111.056282,POINT (-111.056282 45.683765),7.7,32
1920,21,OR,1,2013-07-27,2013-07-30,3,2013,7,0.0,0.0,42.36015714285714,42.3607,0.02499999999999858,-123.81075714285717,-123.8114,0.0391000000000048,342.6142857142857,339.1,20.46106756047411,67.80000000000001,74.46666666666667,61.2,50.6368574591012,153.1,"(42.1617, -123.64835)",42.1617,-123.64835,POINT (-123.64835 42.1617),96.3,172
1923,11,OR,1,2013-07-30,2013-08-06,8,2013,8,0.0,1.0,42.92741818181818,42.915,0.06960000000000122,-122.76509090909093,-122.7716,0.07990000000000919,336.22727272727275,326.5,17.866454091905915,53.39999999999998,57.70909090909092,24.0,59.76941449513211,163.2,"(42.623225, -122.810158)",42.623225,-122.810158,POINT (-122.810158 42.623225),60.2,153
1924,15,OR,1,2013-07-27,2013-08-08,12,2013,8,0.0,1.0,42.61298666666667,42.6076,0.11779999999999546,-123.73401999999997,-123.7271,0.09869999999999379,327.6733333333333,323.1,10.207312971357252,37.10000000000002,33.21333333333334,24.6,19.64262372155682,63.800000000000004,"(42.434139, -123.348466)",42.434139,-123.348466,POINT (-123.348466 42.434139),31.5,92
1924,15,OR,1,2013-07-27,2013-08-08,12,2013,8,0.0,1.0,42.61298666666667,42.6076,0.11779999999999546,-123.73401999999997,-123.7271,0.09869999999999379,327.6733333333333,323.1,10.207312971357252,37.10000000000002,33.21333333333334,24.6,19.64262372155682,63.800000000000004,"(42.434139, -123.348466)",42.434139,-123.348466,POINT (-123.348466 42.434139),33.2,95
1927,13,CA,1,2013-08-05,2013-08-06,1,2013,8,0.0,0.0,38.25193846153846,38.2492,0.018799999999998818,-120.01485384615384,-120.0153,0.03349999999998943,338.09230769230766,335.7,18.88692058623558,50.19999999999999,66.99999999999999,48.6,49.65002517622726,169.2,"(38.20185, -120.680277)",38.20185,-120.680277,POINT (-120.680277 38.20185),18.3,64
1929,37,CA,1,2013-08-08,2013-08-09,1,2013,8,0.0,0.0,33.885659459459454,33.8879,0.05339999999999634,-116.78147837837837,-116.782,0.18480000000000985,352.80270270270273,342.4,37.336379983472824,177.3,215.41891891891893,120.0,416.35301383817574,2377.1,"(33.9447129, -116.830074)",33.9447129,-116.830074,POINT (-116.830074 33.9447129),4.5,19
1940,11,OR,1,2013-08-14,2013-08-19,5,2013,8,0.0,0.0,44.72689090909091,44.7281,0.011899999999997135,-118.52578181818181,-118.5189,0.044899999999998386,357.32727272727277,353.5,28.523467212423206,82.30000000000001,131.5,120.1,102.29845551131258,266.8,"(44.418, -118.9513)",44.418,-118.9513,POINT (-118.9513 44.418),9.5,40
1948,20,CA,1,2013-08-17,2013-08-18,1,2013,8,0.0,0.0,39.46520499999999,39.46505,0.037599999999997635,-121.41039,-121.41325,0.04729999999999279,355.3499999999999,357.35,32.61172698343505,111.80000000000001,114.41000000000001,93.30000000000001,111.19268198184533,477.9,"(39.327563, -121.668811)",39.327563,-121.668811,POINT (-121.668811 39.327563),14.4,56
1950,76,OR,1,2013-08-17,2013-08-22,5,2013,8,0.0,0.0,45.51296052631579,45.51305,0.04719999999999658,-121.39914078947368,-121.39529999999999,0.16289999999999338,362.4815789473683,355.8,36.01056404455528,167.5,200.62631578947367,91.4,271.3585708337075,1769.8,"(45.602419, -121.203387)",45.602419,-121.203387,POINT (-121.203387 45.602419),50.8,139
1956,60,MT,1,2013-08-19,2013-08-21,3,2013,8,0.0,0.0,46.76895166666667,46.7715,0.05320000000000391,-114.26430166666664,-114.2518,0.17619999999999436,352.23333333333335,342.15,37.00573783575138,182.2,252.59000000000003,92.9,567.8203385292372,3082.6,"(46.8421813619225, -114.021498634245)",46.8421813619225,-114.021498634245,POINT (-114.021498634245 46.8421813619225),20.3,68
1956,60,MT,1,2013-08-19,2013-08-21,3,2013,8,0.0,0.0,46.76895166666667,46.7715,0.05320000000000391,-114.26430166666664,-114.2518,0.17619999999999436,352.23333333333335,342.15,37.00573783575138,182.2,252.59000000000003,92.9,567.8203385292372,3082.6,"(46.8421813619225, -114.021498634245)",46.8421813619225,-114.021498634245,POINT (-114.021498634245 46.8421813619225),17.9,63
1958,7,OR,1,2013-08-19,2013-08-22,4,2013,8,0.0,0.0,42.59609999999999,42.5839,0.08439999999999515,-123.7173,-123.7142,0.10559999999999548,339.88571428571424,344.8,17.62426627989835,45.0,117.77142857142859,96.9,98.97623812959208,250.70000000000002,"(42.434139, -123.348466)",42.434139,-123.348466,POINT (-123.348466 42.434139),12.7,52
1960,10,CA,1,2013-08-22,2013-08-23,1,2013,8,0.0,0.0,36.04711,36.046800000000005,0.03180000000000405,-121.27082,-121.26740000000001,0.056300000000007344,375.65999999999997,376.65,36.419658915969485,104.80000000000001,242.27999999999997,154.05,184.83551726993505,504.7,"(36.2092860008996, -121.126371)",36.2092860008996,-121.126371,POINT (-121.126371 36.2092860008996),6.5,27
1962,14,CA,1,2013-08-24,2013-08-24,1,2013,8,0.0,0.0,40.05992142857143,40.061,0.03289999999999793,-121.87222857142858,-121.88,0.069500000000005,354.5214285714286,348.0,33.25195606904325,103.19999999999999,103.58571428571429,62.5,110.99971487934869,380.2,"(40.1678004008256, -122.227138487452)",40.1678004008256,-122.227138487452,POINT (-122.227138487452 40.1678004008256),6.6,28
1964,23,ID,1,2013-08-30,2013-09-01,3,2013,8,0.0,1.0,44.62852173913043,44.6303,0.17450000000000188,-117.0446347826087,-117.0414,0.1167999999999978,340.41739130434786,328.9,25.282506567583855,103.89999999999998,104.57826086956523,51.9,143.35100264900245,583.7,"(45.079864040123, -116.844808262337)",45.079864040123,-116.844808262337,POINT (-116.844808262337 45.079864040123),19.6,67
1965,18,WY,1,2013-08-30,2013-09-01,3,2013,9,0.0,1.0,43.68889444444444,43.689049999999995,0.02020000000000266,-109.65333333333334,-109.65115,0.0379999999999967,370.3555555555556,365.5,45.161529987918634,146.0,393.40000000000003,133.95,673.1536150179725,2674.1,"(42.974830798093, -109.758655345714)",42.974830798093,-109.758655345714,POINT (-109.758655345714 42.974830798093),13.1,53
1968,17,CA,1,2013-09-09,2013-09-09,1,2013,9,0.0,0.0,37.87912352941176,37.8784,0.04129999999999967,-121.90175882352942,-121.9002,0.0385999999999882,366.8176470588235,357.1,39.498658763528255,135.2,170.7176470588235,81.4,208.33114636107015,795.6999999999999,"(37.936013, -122.026154)",37.936013,-122.026154,POINT (-122.026154 37.936013),4.2,18
1973,6,ID,1,2013-09-20,2013-09-20,1,2013,9,0.0,0.0,47.16791666666668,47.16335,0.04650000000000176,-116.96298333333334,-116.96215000000001,0.03130000000000166,391.1166666666666,367.75,54.433754846296125,142.60000000000002,459.70000000000005,155.55,676.8539428857603,1727.9,"(47.338604592, -116.885623481)",47.338604592,-116.885623481,POINT (-116.885623481 47.338604592),4.5,19
1974,8,CA,1,2013-09-27,2013-09-28,1,2013,9,0.0,0.0,38.5519125,38.55265,0.006100000000003547,-121.9539125,-121.95519999999999,0.02380000000000848,361.84999999999997,349.25,45.95743372171378,136.40000000000003,208.4875,120.30000000000001,292.87274875666685,881.4,"(38.53445, -121.7734)",38.53445,-121.7734,POINT (-121.7734 38.53445),6.5,27
1977,8,CA,1,2013-10-14,2013-10-15,1,2013,10,0.0,0.0,36.592825,36.59195,0.023400000000002308,-121.7981125,-121.79785,0.02560000000001139,385.25000000000006,384.5,28.166444067872174,82.0,454.9,318.75,431.1325086327868,1340.8999999999999,"(36.4818700009023, -121.73333)",36.4818700009023,-121.73333,POINT (-121.73333 36.4818700009023),14.6,56
1979,6,AZ,1,2013-10-26,2013-10-26,1,2013,10,0.0,0.0,32.71651666666667,32.716499999999996,0.010399999999997078,-113.97128333333332,-113.97370000000001,0.03279999999999461,372.6333333333334,366.15,22.333621888683147,60.60000000000002,284.71666666666664,240.3,155.96530917696623,402.7,"(32.690278, -114.61444)",32.690278,-114.61444,POINT (-114.61444 32.690278),13.9,55
1980,6,CA,1,2013-10-27,2013-10-27,1,2013,10,0.0,0.0,36.65651666666667,36.6555,0.008899999999997021,-121.34561666666667,-121.3458,0.024299999999996658,388.9666666666667,394.75,31.67703689846426,70.79999999999995,317.1166666666666,343.95,91.86364714437732,250.39999999999998,"(36.8434250009057, -121.3621)",36.8434250009057,-121.3621,POINT (-121.3621 36.8434250009057),6.2,26
1986,6,CA,1,2014-01-16,2014-01-17,1,2014,1,0.0,0.0,34.15836666666667,34.1586,0.014499999999998181,-117.87866666666667,-117.8849,0.04819999999999425,368.5,371.6,33.389219817180525,85.60000000000002,145.0666666666667,119.15,100.52282659509066,242.7,"(34.14435, -117.85036)",34.14435,-117.85036,POINT (-117.85036 34.14435),6.2,26
1987,6,WA,1,2014-02-13,2014-02-16,4,2014,2,0.0,0.0,46.028866666666666,46.0295,0.04070000000000107,-118.72151666666666,-118.73134999999999,0.12089999999999179,370.23333333333335,356.85,38.29013798181807,99.5,190.4,89.2,254.561104648766,643.1999999999999,"(46.05881, -118.35147)",46.05881,-118.35147,POINT (-118.35147 46.05881),1.5,6
1989,9,AZ,1,2014-05-01,2014-05-02,2,2014,5,0.0,0.0,36.98137777777778,36.9834,0.028400000000004866,-112.09673333333333,-112.0991,0.021500000000003183,374.4,372.7,14.67344540317644,46.19999999999999,257.4888888888889,214.2,129.32458625919168,386.8,"(37.6183832890889, -112.174367903929)",37.6183832890889,-112.174367903929,POINT (-112.174367903929 37.6183832890889),2.7,11
1991,23,CA,1,2014-05-13,2014-05-15,2,2014,5,0.0,0.0,33.08802608695652,33.1078,0.1343999999999994,-117.15882608695651,-117.1496,0.1500999999999948,372.4478260869566,374.4,30.517906361604364,119.0,414.9217391304348,316.1,309.36382076260617,1068.0,"(33.127769000864, -117.075086)",33.127769000864,-117.075086,POINT (-117.075086 33.127769000864),7.7,32
1991,23,CA,1,2014-05-13,2014-05-15,2,2014,5,0.0,0.0,33.08802608695652,33.1078,0.1343999999999994,-117.15882608695651,-117.1496,0.1500999999999948,372.4478260869566,374.4,30.517906361604364,119.0,414.9217391304348,316.1,309.36382076260617,1068.0,"(33.127769000864, -117.075086)",33.127769000864,-117.075086,POINT (-117.075086 33.127769000864),9.7,40
1992,49,CA,1,2014-05-14,2014-05-16,3,2014,5,0.0,0.0,33.32623265306123,33.3317,0.1279000000000039,-117.35325102040817,-117.381,0.25259999999998684,378.78979591836736,377.6,35.12271490134008,170.3,330.39591836734706,192.1,339.79218094740384,1487.2,"(33.2170550008652, -117.396177)",33.2170550008652,-117.396177,POINT (-117.396177 33.2170550008652),24.4,77
2006,15,CA,1,2014-06-20,2014-06-20,1,2014,6,0.0,0.0,36.00032666666667,35.9997,0.03249999999999886,-121.29025333333333,-121.2891,0.07260000000000844,350.41999999999996,335.7,26.524630063395794,74.10000000000002,186.63333333333333,109.9,167.8245200315184,481.90000000000003,"(36.2092860008996, -121.126371)",36.2092860008996,-121.126371,POINT (-121.126371 36.2092860008996),1.9,8
2010,12,NM,1,2014-06-29,2014-07-01,3,2014,6,0.0,1.0,36.07250833333334,36.074250000000006,0.02289999999999992,-106.68800833333331,-106.68715,0.06559999999998922,329.8,326.5,11.655587813264813,36.200000000000045,45.43333333333334,34.3,32.00321953501023,93.0,"(36.0139447945309, -106.845299255647)",36.0139447945309,-106.845299255647,POINT (-106.845299255647 36.0139447945309),12.5,52
2012,32,NV,1,2014-07-02,2014-07-04,2,2014,7,0.0,0.0,41.85775624999999,41.858850000000004,0.12630000000000052,-119.78021874999999,-119.7786,0.09669999999999845,363.303125,362.4,27.163928695559104,154.5,188.91562500000003,122.55000000000001,207.49783847980274,1117.3999999999999,"(42.189215, -120.353969)",42.189215,-120.353969,POINT (-120.353969 42.189215),5.0,21
2012,32,NV,1,2014-07-02,2014-07-04,2,2014,7,0.0,0.0,41.85775624999999,41.858850000000004,0.12630000000000052,-119.78021874999999,-119.7786,0.09669999999999845,363.303125,362.4,27.163928695559104,154.5,188.91562500000003,122.55000000000001,207.49783847980274,1117.3999999999999,"(42.189215, -120.353969)",42.189215,-120.353969,POINT (-120.353969 42.189215),5.7,24
2015,22,CA,1,2014-07-05,2014-07-06,1,2014,7,0.0,0.0,38.53847727272726,38.53855,0.05010000000000048,-122.08163181818182,-122.0834,0.06910000000000593,341.9045454545455,337.75,20.879506408887828,76.90000000000003,79.89545454545454,60.35,65.16182403592084,273.2,"(38.53445, -121.7734)",38.53445,-121.7734,POINT (-121.7734 38.53445),11.8,49
2017,119,WA,1,2014-07-08,2014-07-12,4,2014,7,0.0,0.0,47.64282857142858,47.6463,0.10880000000000223,-120.31593361344534,-120.3205,0.13120000000000687,359.50252100840345,354.5,33.96208369908827,182.5,207.3478991596638,96.8,324.29522327467214,1838.2,"(47.43061, -120.34195)",47.43061,-120.34195,POINT (-120.34195 47.43061),15.5,58
2019,6,OR,1,2014-07-11,2014-07-11,1,2014,7,0.0,0.0,42.00661666666667,42.00685,0.01950000000000074,-118.69951666666668,-118.7039,0.041399999999995885,336.56666666666666,326.3,24.230531704167507,64.80000000000001,309.96666666666664,197.5,352.38367536914456,934.5,"(42.189215, -120.353969)",42.189215,-120.353969,POINT (-120.353969 42.189215),4.3,18
2024,30,OR,1,2014-07-14,2014-07-15,1,2014,7,0.0,0.0,43.25625333333335,43.2568,0.05169999999999675,-118.48690666666668,-118.49164999999999,0.08370000000000744,388.3566666666668,385.8,36.31524504926968,140.40000000000003,267.22666666666663,171.25,256.48507644068025,1041.3,"(43.58925, -119.04872)",43.58925,-119.04872,POINT (-119.04872 43.58925),9.3,39
2025,423,OR,1,2014-07-14,2014-07-19,6,2014,7,0.0,0.0,43.34965437352245,43.3702,0.6632999999999996,-118.20552931442089,-118.219,0.640199999999993,362.7803782505912,360.4,31.448768507127298,184.89999999999998,371.3222222222222,139.9,837.8453548548928,7392.8,"(43.58925, -119.04872)",43.58925,-119.04872,POINT (-119.04872 43.58925),43.1,120
2025,423,OR,1,2014-07-14,2014-07-19,6,2014,7,0.0,0.0,43.34965437352245,43.3702,0.6632999999999996,-118.20552931442089,-118.219,0.640199999999993,362.7803782505912,360.4,31.448768507127298,184.89999999999998,371.3222222222222,139.9,837.8453548548928,7392.8,"(43.58925, -119.04872)",43.58925,-119.04872,POINT (-119.04872 43.58925),32.2,93
2027,11,OR,1,2014-07-14,2014-07-21,8,2014,7,0.0,0.0,44.2099,44.209,0.043400000000005434,-120.14970000000002,-120.1446,0.06689999999998975,359.21818181818185,361.9,11.17656639418548,39.19999999999999,339.5181818181818,159.0,328.2359450705599,912.1,"(44.299787, -120.844773)",44.299787,-120.844773,POINT (-120.844773 44.299787),10.0,42
2029,71,OR,1,2014-07-14,2014-07-19,6,2014,7,0.0,0.0,44.51159577464789,44.5124,0.07780000000000342,-120.36145633802819,-120.3627,0.08889999999999532,350.57323943661964,350.8,23.896114195447158,95.40000000000003,171.3760563380282,122.3,175.77597874631604,883.4,"(44.299787, -120.844773)",44.299787,-120.844773,POINT (-120.844773 44.299787),62.5,155
2029,71,OR,1,2014-07-14,2014-07-19,6,2014,7,0.0,0.0,44.51159577464789,44.5124,0.07780000000000342,-120.36145633802819,-120.3627,0.08889999999999532,350.57323943661964,350.8,23.896114195447158,95.40000000000003,171.3760563380282,122.3,175.77597874631604,883.4,"(44.299787, -120.844773)",44.299787,-120.844773,POINT (-120.844773 44.299787),68.9,158
2032,25,WA,1,2014-07-15,2014-07-19,5,2014,7,0.0,0.0,46.84869199999999,46.8588,0.1554000000000002,-120.11272399999999,-120.1031,0.3556999999999988,337.31200000000007,334.3,16.921665599658525,58.69999999999999,70.08800000000001,38.1,83.78115500118948,359.8,"(46.99364, -120.545)",46.99364,-120.545,POINT (-120.545 46.99364),2.0,8
2035,104,WA,1,2014-07-16,2014-08-06,22,2014,7,0.0,1.0,47.69479326923074,47.6958,0.08310000000000173,-120.79324134615386,-120.79395,0.12330000000000041,352.93269230769226,346.25,28.290419807335486,121.40000000000003,179.40096153846156,92.55000000000001,251.30310731592496,1779.0,"(47.598863, -120.664702)",47.598863,-120.664702,POINT (-120.664702 47.598863),7.1,30
2041,82,NV,2,2014-07-18,2014-07-25,8,2014,7,0.0,0.0,39.28360975609757,39.2889,0.0887999999999991,-114.12759390243897,-114.13075,0.15639999999999077,362.41219512195113,357.9,39.9144003539547,182.7,394.1878048780488,142.65,546.7630392446171,2314.2,"(39.00512, -114.21593)",39.00512,-114.21593,POINT (-114.21593 39.00512),5.9,25
2044,8,UT,1,2014-07-21,2014-07-23,3,2014,7,0.0,0.0,40.110825,40.1098,0.034900000000000375,-112.61309999999999,-112.60945,0.04840000000000089,368.4625,368.1,25.316337892470038,93.0,214.17499999999998,184.25,178.83614008359717,587.5,"(40.5433086862775, -112.299618029655)",40.5433086862775,-112.299618029655,POINT (-112.299618029655 40.5433086862775),5.7,24
2047,12,AZ,1,2014-07-25,2014-08-15,22,2014,8,0.0,1.0,33.418591666666664,33.4192,0.00840000000000174,-110.86184999999999,-110.86435,0.023300000000006094,331.80000000000007,330.8,13.49040062751692,46.099999999999966,39.74999999999999,37.150000000000006,18.79112459743598,57.599999999999994,"(33.6547, -111.1074)",33.6547,-111.1074,POINT (-111.1074 33.6547),4.3,18
2049,14,CA,1,2014-07-26,2014-07-26,1,2014,7,0.0,0.0,38.565949999999994,38.56625,0.01939999999999742,-120.79859285714288,-120.7967,0.045199999999994134,373.2357142857143,344.25,62.92187594571122,183.5,337.70714285714286,56.05,520.5971119992677,1718.4,"(38.683304, -121.164457)",38.683304,-121.164457,POINT (-121.164457 38.683304),7.5,31
2054,21,CA,1,2014-07-31,2014-08-09,9,2014,8,0.0,1.0,41.54504285714285,41.5438,0.03229999999999933,-123.05127619047616,-123.0544,0.04169999999999163,343.747619047619,339.0,22.714590444197285,95.29999999999995,74.05238095238094,54.3,75.30911378477123,355.9,"(41.726892, -122.633579)",41.726892,-122.633579,POINT (-122.633579 41.726892),19.7,67
2062,54,CA,1,2014-08-02,2014-08-09,7,2014,8,0.0,0.0,41.15094814814816,41.15115,0.07260000000000133,-122.82248703703706,-122.8261,0.09710000000001173,370.86851851851856,362.25,42.78410842372268,174.89999999999998,364.78148148148136,176.7,433.13879864989826,1566.5,"(40.7862473556073, -122.805706652049)",40.7862473556073,-122.805706652049,POINT (-122.805706652049 40.7862473556073),6.9,29
2063,97,WA,1,2014-08-03,2014-08-11,8,2014,8,0.0,0.0,47.16068659793813,47.1609,0.07039999999999935,-120.48253711340206,-120.4842,0.13280000000000314,350.8309278350517,350.7,25.042606863207244,110.0,173.77216494845362,87.2,212.81482352733912,1130.7,"(46.99364, -120.545)",46.99364,-120.545,POINT (-120.545 46.99364),82.8,165
2064,9,ID,1,2014-08-03,2014-08-04,1,2014,8,0.0,0.0,47.21327777777779,47.2272,0.05449999999999733,-116.19666666666666,-116.1938,0.03260000000000218,343.09999999999997,339.6,14.440740978218534,39.89999999999998,80.55555555555556,62.5,45.65821697983593,135.1,"(47.316576569, -116.571281045)",47.316576569,-116.571281045,POINT (-116.571281045 47.316576569),13.5,54
2065,6,OR,1,2014-08-04,2014-08-06,3,2014,8,0.0,0.0,45.50961666666666,45.5078,0.04520000000000124,-116.78781666666669,-116.78905,0.032099999999999795,374.09999999999997,365.0,41.293437735310924,105.5,292.59999999999997,184.2,292.7012880053656,675.0,"(45.426351, -117.296066)",45.426351,-117.296066,POINT (-117.296066 45.426351),9.7,40
2072,9,WA,1,2014-08-05,2014-08-08,4,2014,8,0.0,0.0,47.464922222222214,47.4647,0.015500000000002956,-120.69191111111111,-120.6936,0.03130000000000166,356.25555555555553,349.0,39.56706683313507,133.3,378.0444444444445,69.5,929.9120699172466,2832.8,"(47.598863, -120.664702)",47.598863,-120.664702,POINT (-120.664702 47.598863),6.5,27
2083,12,OR,1,2014-08-22,2014-08-27,6,2014,8,0.0,0.0,42.61394166666667,42.6137,0.015399999999999636,-122.22489166666668,-122.22545,0.03690000000000282,329.2166666666667,325.8,11.548540508600555,32.60000000000002,45.78333333333334,37.6,33.12419695996304,111.8,"(42.895814777, -122.136019983)",42.895814777,-122.136019983,POINT (-122.136019983 42.895814777),11.4,48
2086,12,WA,1,2014-09-05,2014-09-10,5,2014,9,0.0,0.0,46.10403333333334,46.127250000000004,0.11299999999999955,-118.12935833333331,-118.12015,0.08039999999999736,391.49166666666673,387.65,29.407990822945106,94.79999999999995,443.17499999999995,439.45,219.84426771115628,605.3000000000001,"(46.05881, -118.35147)",46.05881,-118.35147,POINT (-118.35147 46.05881),3.4,14
2093,9,OR,1,2014-09-14,2014-09-16,2,2014,9,0.0,0.0,42.46805555555555,42.4738,0.03769999999999385,-123.63256666666666,-123.6315,0.024499999999989086,347.24444444444447,330.6,39.19665518609691,118.5,149.33333333333334,79.3,208.5373947281398,662.4,"(42.434139, -123.348466)",42.434139,-123.348466,POINT (-123.348466 42.434139),40.7,114
2094,30,OR,1,2014-09-14,2014-09-21,8,2014,9,0.0,0.0,45.19558666666667,45.19585,0.059700000000006526,-122.21622000000002,-122.2243,0.09340000000000259,347.29,337.95,26.028583094956105,90.89999999999998,127.96333333333332,53.2,195.31310933514143,909.4,"(45.25928, -122.588151)",45.25928,-122.588151,POINT (-122.588151 45.25928),9.8,41
2103,6,OR,1,2014-11-10,2014-11-12,2,2014,11,0.0,0.0,45.78406666666667,45.78735,0.034099999999995134,-117.54008333333333,-117.51419999999999,0.11450000000000671,353.0333333333333,351.6,4.534166590087608,10.100000000000023,100.68333333333334,82.65,34.65189268520071,85.19999999999999,"(45.426351, -117.296066)",45.426351,-117.296066,POINT (-117.296066 45.426351),17.3,62
