,labels,count,top_state,state_count,first_day,last_day,#_days,year_50%,month_50%,diff_year,diff_month,latitude_mean,latitude_50%,diff_latitude,longitude_mean,longitude_50%,diff_longitude,brightness_mean,brightness_50%,brightness_std,diff_brightness,frp_mean,frp_50%,frp_std,diff_frp,nearest_aq_monitor,SITE_LATITUDE,SITE_LONGITUDE,geometry,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,cluster
655,2343,19,ID,1,2016-08-20,2016-08-31,11,2016,8,0.0,0.0,45.23175789473684,45.2401,0.0557999999999978,-114.60518421052632,-114.6095,0.058099999999996,348.88421052631577,335.2,31.75603640181212,119.29999999999995,111.51578947368422,44.6,145.05330155635087,604.4,"(45.1818970009432, -113.890285)",45.1818970009432,-113.890285,POINT (-113.890285 45.1818970009432),9.0,38,0
656,2344,28,WA,1,2016-08-20,2016-08-25,6,2016,8,0.0,0.0,47.79084999999999,47.78945,0.0357999999999947,-123.37940357142858,-123.37715,0.0734000000000065,353.4714285714286,350.54999999999995,19.54417327478216,90.39999999999998,253.29642857142852,194.65,206.61855978113812,872.5,"(48.115, -123.436434)",48.115,-123.436434,POINT (-123.436434 48.115),5.0,21,0
657,2348,40,ID,1,2016-08-22,2016-08-31,9,2016,8,0.0,0.0,46.238020000000006,46.23885,0.0641000000000033,-114.6553775,-114.6504,0.1043999999999982,358.00249999999994,360.0,29.380610102582967,102.2,129.29250000000002,121.95,106.25275474558596,386.5,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),31.1,91,0
658,2350,11,WA,1,2016-08-22,2016-08-22,1,2016,8,0.0,0.0,46.26615454545455,46.2686,0.0195999999999969,-120.28227272727273,-120.2831,0.0631999999999948,332.6363636363636,332.0,8.393601459120237,26.0,83.20909090909092,83.8,21.153224555393653,72.2,"(46.38024, -120.33266)",46.38024,-120.33266,POINT (-120.33266 46.38024),6.5,27,0
659,2350,11,WA,1,2016-08-22,2016-08-22,1,2016,8,0.0,0.0,46.26615454545455,46.2686,0.0195999999999969,-120.28227272727273,-120.2831,0.0631999999999948,332.6363636363636,332.0,8.393601459120237,26.0,83.20909090909092,83.8,21.153224555393653,72.2,"(46.38024, -120.33266)",46.38024,-120.33266,POINT (-120.33266 46.38024),7.1,30,0
660,2356,8,ID,1,2016-08-25,2016-08-26,1,2016,8,0.0,0.0,45.9252625,45.9245,0.0277999999999991,-116.21183750000004,-116.21015,0.0392999999999972,371.1,355.55,26.99470847618632,68.19999999999999,297.05,267.2,145.03154336705026,476.50000000000006,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),11.1,46,0
661,2357,7,WY,1,2016-08-28,2016-08-28,1,2016,8,0.0,0.0,41.98588571428572,41.9875,0.0118000000000009,-105.26582857142856,-105.2672,0.0213999999999998,338.1428571428572,326.1,32.84482999107862,93.90000000000003,71.18571428571428,31.7,107.28987881080909,295.90000000000003,"(42.2034519, -104.545153)",42.2034519,-104.545153,POINT (-104.545153 42.2034519),8.5,35,0
662,2359,7,WY,1,2016-08-30,2016-08-30,1,2016,8,0.0,0.0,44.65107142857143,44.6499,0.0208000000000012,-105.74914285714286,-105.7501,0.0220999999999946,368.3,371.2,10.403845442911962,24.30000000000001,116.47142857142858,133.0,32.07645628212455,72.9,"(44.5026750009431, -105.539763)",44.5026750009431,-105.539763,POINT (-105.539763 44.5026750009431),4.7,20,0
663,2365,14,WA,1,2016-09-11,2016-09-15,5,2016,9,0.0,0.0,46.91939285714286,46.9199,0.0264000000000024,-120.93285714285716,-120.9311,0.0465999999999979,344.6142857142857,333.85,23.638425599755276,80.10000000000002,180.7857142857143,114.6,258.58937707118974,1010.6,"(46.99364, -120.545)",46.99364,-120.545,POINT (-120.545 46.99364),7.5,31,0
664,2365,14,WA,1,2016-09-11,2016-09-15,5,2016,9,0.0,0.0,46.91939285714286,46.9199,0.0264000000000024,-120.93285714285716,-120.9311,0.0465999999999979,344.6142857142857,333.85,23.638425599755276,80.10000000000002,180.7857142857143,114.6,258.58937707118974,1010.6,"(46.99364, -120.545)",46.99364,-120.545,POINT (-120.545 46.99364),6.0,25,0
665,2366,13,WY,1,2016-09-11,2016-09-11,1,2016,9,0.0,0.0,44.04098461538462,44.0491,0.0852000000000003,-110.74413846153848,-110.7396,0.0818000000000012,394.3,380.5,50.06559031244248,152.8,396.46153846153845,156.0,612.4793432414157,1730.4,"(44.373056, -110.830833)",44.373056,-110.830833,POINT (-110.830833 44.373056),6.0,25,0
666,2370,8,ID,1,2016-09-08,2016-09-13,5,2016,9,0.0,0.0,45.930512500000006,45.9266,0.0510999999999981,-116.168625,-116.17165,0.1306999999999902,373.2125,362.85,26.248125783431806,73.60000000000002,399.25000000000006,266.25,317.92127057766095,918.5,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),7.7,32,0
667,2372,79,CA,1,2016-09-18,2016-09-20,3,2016,9,0.0,0.0,34.60069620253165,34.6045,0.071399999999997,-120.58079367088612,-120.5803,0.0939000000000049,364.8101265822785,355.4,40.96033602043383,182.1,403.2240506329114,163.1,679.6392746486334,3140.5,"(34.6378200008827, -120.4575)",34.6378200008827,-120.4575,POINT (-120.4575 34.6378200008827),28.6,86,0
668,2376,34,CA,1,2016-09-27,2016-09-29,2,2016,9,0.0,0.0,37.109550000000006,37.1082,0.0431999999999987,-121.8157411764706,-121.81485,0.0499999999999971,337.6029411764707,330.35,15.818851149606427,53.30000000000001,132.66176470588238,93.4,130.4237801674031,485.5,"(36.983320000907, -121.98822)",36.983320000907,-121.98822,POINT (-121.98822 36.983320000907),6.2,26,0
669,2378,13,CA,1,2016-10-12,2016-10-12,1,2016,10,0.0,0.0,36.92807692307692,36.9282,0.0221000000000017,-119.25672307692308,-119.2585,0.0281999999999982,333.58461538461535,325.8,16.222250468304647,43.5,44.68461538461538,33.4,28.37982987245948,86.19999999999999,"(37.2206398607598, -119.155556956851)",37.2206398607598,-119.155556956851,POINT (-119.155556956851 37.2206398607598),6.9,29,0
670,2379,6,OR,1,2016-10-12,2016-10-12,1,2016,10,0.0,0.0,46.01571666666666,46.01665,0.0246000000000066,-123.11875,-123.11995,0.0257000000000005,363.8833333333334,358.6,12.13926137236803,29.399999999999977,119.01666666666668,108.0,51.7497214163194,140.7,"(46.139444, -122.961944)",46.139444,-122.961944,POINT (-122.961944 46.139444),12.0,50,0
671,2383,11,CA,1,2016-10-26,2016-10-27,1,2016,10,0.0,0.0,36.085663636363634,36.0846,0.0224000000000046,-118.56687272727272,-118.5637,0.0511999999999943,348.31818181818187,350.7,11.598863580697737,33.19999999999999,159.4090909090909,133.2,95.2196666087994,323.0,"(36.0318310008979, -119.055018)",36.0318310008979,-119.055018,POINT (-119.055018 36.0318310008979),9.7,40,0
672,2384,6,ID,1,2016-11-03,2016-11-10,8,2016,11,0.0,0.0,45.57566666666667,45.57525,0.0146000000000015,-116.05666666666669,-116.0577,0.0128999999999876,363.5,362.3,8.100370361903224,20.80000000000001,104.86666666666667,98.25,24.22161569067321,63.80000000000001,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),7.8,33,0
673,2385,11,CA,1,2016-11-15,2016-11-19,4,2016,11,0.0,0.0,35.975,35.977,0.0375999999999976,-118.57259999999998,-118.572,0.0461999999999989,376.0,378.8,17.282997425215335,46.80000000000001,221.05454545454543,169.9,183.13386013316253,632.5,"(36.0318310008979, -119.055018)",36.0318310008979,-119.055018,POINT (-119.055018 36.0318310008979),63.9,155,0
674,2387,6,CA,1,2017-04-10,2017-04-11,2,2017,4,0.0,0.0,36.79566666666667,36.7967,0.0201999999999955,-120.7149,-120.71145,0.0241000000000042,361.56666666666666,357.35,14.09108465188776,36.10000000000002,200.78333333333333,170.0,110.8873196838424,307.0,"(36.6342250009037, -120.382331)",36.6342250009037,-120.382331,POINT (-120.382331 36.6342250009037),8.1,34,0
675,2390,6,AZ,1,2017-04-26,2017-05-01,5,2017,4,0.0,1.0,34.66255,34.6588,0.0795999999999992,-111.45546666666668,-111.45455,0.0310000000000059,360.35,359.85,6.701268536627954,18.299999999999955,107.35,97.9,41.17964302905017,116.6,"(34.3405555810641, -111.683923256843)",34.3405555810641,-111.683923256843,POINT (-111.683923256843 34.3405555810641),2.2,9,0
676,2399,10,AZ,1,2017-06-04,2017-06-06,2,2017,6,0.0,0.0,34.40312,34.40435,0.0477999999999951,-110.8439,-110.8436,0.0168000000000034,329.53,326.45,16.522042515648266,56.30000000000001,62.370000000000005,30.6,57.55465132279831,138.4,"(34.0908659437632, -110.942800642604)",34.0908659437632,-110.942800642604,POINT (-110.942800642604 34.0908659437632),6.7,28,0
677,2404,36,NM,1,2017-06-11,2017-06-18,8,2017,6,0.0,0.0,33.42271944444443,33.424499999999995,0.0266999999999981,-108.58131944444446,-108.58045,0.1283999999999991,356.70833333333326,363.95,24.39425430008351,90.5,138.0055555555556,115.4,93.76037220929426,474.8,"(33.2205021725552, -108.235718592279)",33.2205021725552,-108.235718592279,POINT (-108.235718592279 33.2205021725552),44.6,123,0
678,2406,32,CO,1,2017-06-12,2017-06-13,1,2017,6,0.0,0.0,40.18388750000001,40.18355,0.0763000000000033,-108.84281250000002,-108.8407,0.1105000000000018,380.59375,372.0,30.309467673404644,141.2,263.878125,142.7,353.2227029695928,1763.2,"(40.0869440009297, -108.761389)",40.0869440009297,-108.761389,POINT (-108.761389 40.0869440009297),13.9,55,0
679,2407,16,NM,1,2017-06-12,2017-06-20,8,2017,6,0.0,0.0,36.58201875,36.5842,0.0534000000000034,-106.14661875,-106.1487,0.0688999999999993,355.87499999999994,354.65,23.44848253796679,70.0,125.08125,98.4,97.20829332761,294.5,"(36.383359115, -105.583899941)",36.383359115,-105.583899941,POINT (-105.583899941 36.383359115),4.4,18,0
680,2408,11,NM,1,2017-06-14,2017-06-18,4,2017,6,0.0,0.0,33.216027272727274,33.2058,0.0593000000000003,-108.09972727272726,-108.1027,0.0931000000000068,364.8090909090909,359.5,14.648785242842129,52.10000000000002,93.84545454545454,81.6,64.17489171999222,230.7,"(33.2205021725552, -108.235718592279)",33.2205021725552,-108.235718592279,POINT (-108.235718592279 33.2205021725552),44.6,123,0
681,2413,6,CA,1,2017-06-25,2017-06-25,1,2017,6,0.0,0.0,34.38146666666667,34.38145,0.0118999999999971,-118.47645,-118.47645,0.0236999999999909,419.0333333333333,429.95,29.32116414241881,68.69999999999999,416.8333333333333,479.1,229.5492684951679,520.5,"(34.38344, -118.5284)",34.38344,-118.5284,POINT (-118.5284 34.38344),14.5,56,2
682,2418,6,ID,1,2017-06-28,2017-06-28,1,2017,6,0.0,0.0,42.88973333333334,42.88725,0.0401000000000024,-115.40478333333331,-115.40125,0.0630999999999915,362.48333333333335,360.25,8.13816113545723,22.799999999999955,140.11666666666667,113.0,68.23560409834933,173.1,"(42.565089, -114.494717)",42.565089,-114.494717,POINT (-114.494717 42.565089),7.4,31,0
683,2423,25,WA,1,2017-07-02,2017-07-03,1,2017,7,0.0,0.0,46.585544,46.5872,0.0858000000000061,-119.778504,-119.7634,0.1614000000000004,340.956,332.6,21.207350926820943,79.39999999999998,199.808,165.9,131.176652267086,612.6,"(46.319320471, -119.999677425)",46.319320471,-119.999677425,POINT (-119.999677425 46.319320471),5.9,25,0
684,2424,6,CA,1,2017-07-03,2017-07-03,1,2017,7,0.0,0.0,36.2124,36.2124,0.0160999999999944,-120.47051666666664,-120.46415,0.031099999999995,336.6333333333334,335.4,10.21325935569379,26.600000000000023,172.68333333333337,194.2,68.07021130176302,175.49999999999997,"(36.198672, -120.101096)",36.198672,-120.101096,POINT (-120.101096 36.198672),11.6,48,0
685,2425,54,NV,1,2017-07-03,2017-07-06,4,2017,7,0.0,0.0,39.75087777777776,39.75855,0.1501000000000019,-119.19037222222224,-119.1885,0.251899999999992,347.6259259259259,348.35,22.26064456156417,94.40000000000003,124.27962962962962,51.6,177.9587787542646,767.0,"(39.621434, -119.71877)",39.621434,-119.71877,POINT (-119.71877 39.621434),4.8,20,0
686,2429,29,NV,1,2017-07-04,2017-07-05,2,2017,7,0.0,0.0,40.318682758620696,40.3192,0.0585999999999984,-118.21627586206895,-118.2213,0.0738000000000056,358.69310344827574,359.3,33.26230095806107,124.3,126.56551724137933,85.2,138.11790066011943,633.6,"(39.621434, -119.71877)",39.621434,-119.71877,POINT (-119.71877 39.621434),14.2,55,0
687,2430,9,NV,1,2017-07-04,2017-07-05,2,2017,7,0.0,0.0,39.59947777777777,39.6002,0.0564999999999997,-119.52808888888887,-119.5202,0.1039999999999992,356.1333333333334,365.8,27.30796587078576,64.79999999999995,78.82222222222222,75.6,42.0514499683952,117.5,"(39.621434, -119.71877)",39.621434,-119.71877,POINT (-119.71877 39.621434),14.2,55,0
688,2431,7,AZ,1,2017-07-05,2017-07-06,1,2017,7,0.0,0.0,33.47651428571428,33.4784,0.0240000000000009,-109.3669285714286,-109.3664,0.02770000000001,338.81428571428575,344.0,12.924063934050649,28.900000000000038,74.72857142857143,59.8,57.07967280581632,168.39999999999998,"(34.0584750370195, -109.441258534854)",34.0584750370195,-109.441258534854,POINT (-109.441258534854 34.0584750370195),6.4,27,0
689,2432,8,NV,1,2017-07-05,2017-07-05,1,2017,7,0.0,0.0,39.7558375,39.7479,0.0493999999999985,-119.651,-119.65295,0.0563999999999964,360.4125,356.4,24.146483772413497,75.39999999999998,212.3125,115.6,195.0375820011547,571.2,"(39.621434, -119.71877)",39.621434,-119.71877,POINT (-119.71877 39.621434),14.2,55,0
690,2435,8,WA,1,2017-07-06,2017-07-06,1,2017,7,0.0,0.0,46.5242875,46.52395,0.0159999999999982,-120.4255625,-120.4278,0.0405999999999977,354.975,350.4,26.476552969426688,63.30000000000001,118.575,111.3,68.05910771422987,166.60000000000002,"(46.598056, -120.499167)",46.598056,-120.499167,POINT (-120.499167 46.598056),10.0,42,0
691,2435,8,WA,1,2017-07-06,2017-07-06,1,2017,7,0.0,0.0,46.5242875,46.52395,0.0159999999999982,-120.4255625,-120.4278,0.0405999999999977,354.975,350.4,26.476552969426688,63.30000000000001,118.575,111.3,68.05910771422987,166.60000000000002,"(46.598056, -120.499167)",46.598056,-120.499167,POINT (-120.499167 46.598056),6.3,26,0
692,2437,125,CA,1,2017-07-08,2017-07-09,2,2017,7,0.0,0.0,34.97299039999999,34.9766,0.1289999999999977,-120.26459920000002,-120.258,0.1353000000000008,361.6904,356.5,34.39673986802218,140.7,271.1464,134.9,344.25773670505987,2371.0,"(34.942872, -120.435611)",34.942872,-120.435611,POINT (-120.435611 34.942872),12.0,50,0
693,2439,39,CA,1,2017-07-08,2017-07-09,2,2017,7,0.0,0.0,39.47035384615385,39.473,0.0773999999999972,-121.41790512820512,-121.4161,0.0626000000000033,337.9384615384615,332.4,21.30396078055137,92.10000000000002,64.98461538461538,41.8,65.38057629820206,300.4,"(39.327563, -121.668811)",39.327563,-121.668811,POINT (-121.668811 39.327563),8.6,36,0
694,2441,71,MT,1,2017-07-08,2017-07-10,3,2017,7,0.0,0.0,45.370473239436606,45.372,0.0781999999999953,-106.6357633802817,-106.6351,0.1641000000000048,370.4788732394368,362.9,31.582684747423407,142.3,207.73943661971828,129.6,189.57790142379332,847.5,"(45.366151, -106.48982)",45.366151,-106.48982,POINT (-106.48982 45.366151),51.0,139,0
695,2443,131,CA,1,2017-07-09,2017-07-17,8,2017,7,0.0,0.0,34.52393969465646,34.5222,0.0616999999999947,-119.95985267175568,-119.962,0.1550000000000011,375.8854961832061,371.3,37.67802077550785,172.0,445.6740458015266,193.5,681.0712948772789,4161.700000000001,"(34.4455100008805, -119.8284)",34.4455100008805,-119.8284,POINT (-119.8284 34.4455100008805),10.2,43,0
696,2444,6,NV,1,2017-07-09,2017-07-09,1,2017,7,0.0,0.0,41.670816666666674,41.6691,0.0237999999999942,-118.19033333333331,-118.19465,0.0579000000000036,353.7333333333333,360.55,20.7083236083143,56.400000000000034,109.7,122.85,58.82094864926951,150.0,"(42.189215, -120.353969)",42.189215,-120.353969,POINT (-120.353969 42.189215),6.4,27,0
697,2444,6,NV,1,2017-07-09,2017-07-09,1,2017,7,0.0,0.0,41.670816666666674,41.6691,0.0237999999999942,-118.19033333333331,-118.19465,0.0579000000000036,353.7333333333333,360.55,20.7083236083143,56.400000000000034,109.7,122.85,58.82094864926951,150.0,"(42.189215, -120.353969)",42.189215,-120.353969,POINT (-120.353969 42.189215),5.0,21,0
698,2448,183,CA,1,2017-07-10,2017-07-18,8,2017,7,0.0,0.0,35.96738633879781,35.965,0.1343000000000032,-120.32498579234972,-120.3234,0.3443999999999931,359.5256830601092,356.8,30.49309138920529,153.3,206.14918032786892,123.8,226.60502377214624,1290.3,"(36.198672, -120.101096)",36.198672,-120.101096,POINT (-120.101096 36.198672),9.1,38,0
699,2450,19,ID,1,2017-07-10,2017-07-10,1,2017,7,0.0,0.0,42.89291578947368,42.8943,0.0425000000000039,-114.41324210526314,-114.4105,0.1244999999999976,378.7578947368421,372.9,17.416636867262344,58.60000000000002,157.73684210526315,116.7,98.36115544555584,319.7,"(42.68, -114.2525)",42.68,-114.2525,POINT (-114.2525 42.68),6.3,26,0
700,2451,78,NV,2,2017-07-11,2017-07-17,7,2017,7,0.0,0.0,39.99419615384616,39.97475,0.2556000000000011,-119.88391538461536,-119.85525,0.4587000000000074,356.201282051282,355.9,27.459989754113845,97.3,258.35384615384606,114.1,368.064885828328,1935.9,"(39.621434, -119.71877)",39.621434,-119.71877,POINT (-119.71877 39.621434),0.9,4,1
701,2455,9,NV,1,2017-07-15,2017-07-17,3,2017,7,0.0,0.0,40.73802222222221,40.7329,0.0608999999999966,-117.85495555555552,-117.8556,0.0849999999999937,347.0777777777778,331.1,28.498060362846537,71.0,142.43333333333334,85.8,174.16204379829722,559.1999999999999,"(39.621434, -119.71877)",39.621434,-119.71877,POINT (-119.71877 39.621434),0.9,4,0
702,2458,242,CA,1,2017-07-17,2017-07-27,11,2017,7,0.0,0.0,37.56769090909088,37.5738,0.2834000000000003,-120.11216198347108,-120.10505,0.2351000000000027,370.77272727272737,361.85,40.43744515859473,186.9,355.2425619834712,194.35,434.2577197760683,2780.5,"(37.71325, -119.7062)",37.71325,-119.7062,POINT (-119.7062 37.71325),5.2,22,0
703,2459,9,WA,1,2017-07-18,2017-07-20,3,2017,7,0.0,0.0,46.73258888888889,46.7275,0.0461999999999989,-120.01428888888888,-120.0094,0.0838999999999998,333.33333333333337,329.6,13.329853712625653,37.19999999999999,35.78888888888889,27.2,21.94091181129697,59.1,"(46.598056, -120.499167)",46.598056,-120.499167,POINT (-120.499167 46.598056),0.1,0,0
704,2465,171,MT,1,2017-07-21,2017-08-18,29,2017,8,0.0,1.0,47.06841228070176,47.0734,0.1281999999999996,-114.84606374269003,-114.8514,0.1420999999999992,340.9058479532164,334.2,21.89952378639461,103.10000000000002,80.16140350877195,47.5,100.69461242855162,967.3,"(47.012907, -114.224273)",47.012907,-114.224273,POINT (-114.224273 47.012907),20.9,70,1
705,2466,7,MT,1,2017-07-21,2017-07-21,1,2017,7,0.0,0.0,48.07085714285714,48.0744,0.039200000000001,-104.69482857142856,-104.6928,0.0614000000000061,330.7857142857143,324.7,14.079231580763286,41.700000000000045,32.371428571428574,21.2,24.996980770065967,71.4,"(47.8679000009384, -104.67694444)",47.8679000009384,-104.67694444,POINT (-104.67694444 47.8679000009384),11.5,48,0
706,2468,80,ID,1,2017-07-22,2017-09-05,46,2017,8,0.0,2.0,46.1553875,46.1638,0.2271,-114.85703375,-114.8543,0.2103000000000037,335.45750000000004,327.5,17.28572085767962,69.19999999999999,68.52999999999999,41.85,65.37605608218317,416.0,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),102.5,175,1
707,2470,8,ID,1,2017-07-24,2017-07-24,1,2017,7,0.0,0.0,43.491675,43.49575,0.022599999999997,-114.15076249999998,-114.14335,0.0622000000000042,351.9125,355.29999999999995,18.98265655802685,56.19999999999999,73.7375,64.8,40.82002091061269,110.2,"(43.6825000009423, -114.3712667)",43.6825000009423,-114.3712667,POINT (-114.3712667 43.6825000009423),2.8,12,0
708,2471,263,MT,2,2017-07-24,2017-09-13,51,2017,8,0.0,2.0,46.67421787072243,46.6817,0.1634000000000028,-114.23410798479092,-114.2405,0.2702000000000026,351.9992395437258,350.0,27.946715920072062,157.5,252.6395437262358,77.5,447.8649187570133,3004.6,"(46.8421813619225, -114.021498634245)",46.8421813619225,-114.021498634245,POINT (-114.021498634245 46.8421813619225),18.0,63,1
709,2472,6,ID,1,2017-07-24,2017-08-02,9,2017,7,0.0,1.0,46.0725,46.07615,0.0454999999999969,-115.0214,-115.0334,0.0581999999999993,339.35,342.75,17.216590835586455,39.79999999999996,156.4333333333333,55.2,185.2967637781801,391.1,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),40.9,114,0
710,2473,605,WA,1,2017-07-24,2017-09-16,54,2017,8,0.0,2.0,48.88734512396693,48.8918,0.2294999999999945,-120.3959099173552,-120.4033,0.4483000000000032,369.2406611570247,360.2,37.92226712543711,185.3,458.3238016528925,174.1,945.405635459389,12455.5,"(48.47724, -120.19057)",48.47724,-120.19057,POINT (-120.19057 48.47724),17.8,63,1
711,2474,10,MT,2,2017-07-24,2017-07-25,1,2017,7,0.0,0.0,45.02264,45.02725,0.0670000000000001,-105.73363,-105.7253,0.0932999999999992,360.11,360.5,17.09154761863302,63.80000000000001,349.56,350.0,158.2735269504453,527.4,"(45.440295, -105.370283)",45.440295,-105.370283,POINT (-105.370283 45.440295),30.3,89,2
712,2479,6,CA,1,2017-07-27,2017-07-27,1,2017,7,0.0,0.0,41.79736666666667,41.7988,0.0209000000000045,-121.08966666666667,-121.0912,0.0260999999999995,393.8833333333334,392.0,35.85361441565781,97.29999999999995,259.3666666666667,190.35,268.43721550237154,721.1999999999999,"(41.711824509, -121.50999312)",41.711824509,-121.50999312,POINT (-121.50999312 41.711824509),5.1,21,0
713,2484,23,CA,1,2017-07-29,2017-08-05,8,2017,8,0.0,1.0,39.89694347826087,39.8957,0.0343999999999979,-120.94607826086956,-120.9438,0.0664000000000015,340.72608695652167,337.2,16.967970291413074,56.69999999999999,69.6086956521739,46.4,51.54186218320263,182.0,"(39.9395670009288, -120.944376)",39.9395670009288,-120.944376,POINT (-120.944376 39.9395670009288),32.7,94,0
714,2485,6,MT,1,2017-07-30,2017-07-30,1,2017,7,0.0,0.0,45.856,45.85755,0.0108999999999994,-106.33586666666666,-106.33715,0.0317000000000007,340.43333333333334,343.54999999999995,18.56703171394575,46.900000000000034,61.43333333333334,59.85,36.69951861627979,96.6,"(45.648328214, -106.55724716)",45.648328214,-106.55724716,POINT (-106.55724716 45.648328214),6.0,25,0
715,2494,945,OR,1,2017-08-01,2017-09-13,43,2017,8,0.0,1.0,42.24943682539681,42.2523,0.3296999999999954,-124.02993809523824,-124.0273,0.4983999999999895,356.6504761904762,350.8,34.494801903381166,185.40000000000003,334.67396825396844,104.1,690.1355565225684,7295.599999999999,"(42.1617, -123.64835)",42.1617,-123.64835,POINT (-123.64835 42.1617),13.0,53,1
716,2497,155,ID,1,2017-08-01,2017-09-12,43,2017,8,0.0,1.0,45.50947677419354,45.5042,0.1506000000000042,-115.92477225806452,-115.9413,0.1759000000000128,347.9277419354839,348.1,23.731272959885786,116.0,144.90903225806446,94.1,154.31110941639014,834.6999999999999,"(45.931274394, -116.116254548)",45.931274394,-116.116254548,POINT (-116.116254548 45.931274394),22.5,73,1
717,2498,45,ID,1,2017-08-01,2017-08-12,11,2017,8,0.0,0.0,46.37096888888889,46.3668,0.0546999999999968,-114.49621999999998,-114.4943,0.0793999999999925,345.1711111111111,348.0,19.61725379518363,85.90000000000003,94.94000000000004,66.4,103.2134139449995,592.5,"(46.243621, -114.158889)",46.243621,-114.158889,POINT (-114.158889 46.243621),52.3,142,0
718,2507,19,ID,1,2017-08-05,2017-08-05,1,2017,8,0.0,0.0,43.10111052631579,43.112,0.0770000000000052,-114.26705789473684,-114.2691,0.0823999999999927,371.7789473684211,364.0,44.452916151653824,140.60000000000002,389.9526315789473,163.4,515.4759724634451,1716.7,"(42.68, -114.2525)",42.68,-114.2525,POINT (-114.2525 42.68),44.7,124,0
719,2508,73,ID,1,2017-08-05,2017-08-06,2,2017,8,0.0,0.0,42.74727123287672,42.7357,0.1781000000000006,-112.59885753424658,-112.5911,0.2129000000000047,367.2054794520547,362.0,38.26904714725204,166.2,414.30684931506863,173.0,597.241558083859,3264.8,"(42.876725, -112.460347)",42.876725,-112.460347,POINT (-112.460347 42.876725),79.4,163,0
720,2509,33,ID,1,2017-08-05,2017-08-06,2,2017,8,0.0,0.0,42.88207575757576,42.871,0.0908000000000015,-114.60091212121212,-114.6048,0.1530000000000058,369.9363636363637,364.1,48.31092538301908,181.5,519.8484848484849,310.7,673.124007483582,3095.6,"(42.565089, -114.494717)",42.565089,-114.494717,POINT (-114.494717 42.565089),46.0,127,0
721,2515,6,CA,1,2017-08-10,2017-08-12,2,2017,8,0.0,0.0,40.17941666666667,40.19255,0.0864000000000047,-123.34058333333331,-123.34155,0.0366999999999961,378.7166666666667,383.65,30.258910533372926,89.40000000000003,173.26666666666665,164.55,103.9352041738826,314.9,"(40.73475, -122.9412)",40.73475,-122.9412,POINT (-122.9412 40.73475),10.6,44,0
722,2516,37,CA,1,2017-08-10,2017-09-04,26,2017,8,0.0,1.0,41.94171891891892,41.9445,0.0909000000000048,-123.33313243243242,-123.3305,0.0649999999999977,338.4972972972973,327.3,23.17078484364028,81.09999999999997,120.28378378378376,33.3,255.0733560212669,1117.6999999999998,"(42.104278, -123.681083)",42.104278,-123.681083,POINT (-123.681083 42.104278),112.6,180,0
723,2517,16,WA,1,2017-08-11,2017-08-23,12,2017,8,0.0,0.0,48.25939375,48.257450000000006,0.0424999999999968,-118.56259375,-118.56235,0.0502000000000038,335.4125,327.4,19.459971736875676,58.39999999999998,52.40625,27.700000000000003,50.378453975881406,179.70000000000002,"(48.544448, -117.903425)",48.544448,-117.903425,POINT (-117.903425 48.544448),17.6,63,0
724,2518,44,OR,1,2017-08-12,2017-08-21,10,2017,8,0.0,0.0,43.99791590909091,43.99825,0.0484999999999971,-122.54358863636362,-122.54505,0.0617000000000018,346.30227272727285,338.6,24.243718809030344,87.89999999999998,80.00227272727271,59.55,69.63858689988088,315.6,"(43.744352, -122.480487)",43.744352,-122.480487,POINT (-122.480487 43.744352),42.5,118,0
725,2519,8,MT,1,2017-08-12,2017-08-16,4,2017,8,0.0,0.0,48.219775000000006,48.219350000000006,0.0155000000000029,-115.0775,-115.0755,0.0287000000000006,327.01249999999993,324.0,8.665932890182264,22.69999999999999,43.462500000000006,44.1,13.879577751914086,41.49999999999999,"(48.3915450080109, -115.553309333839)",48.3915450080109,-115.553309333839,POINT (-115.553309333839 48.3915450080109),8.6,36,0
726,2521,97,OR,1,2017-08-12,2017-09-05,25,2017,8,0.0,1.0,43.28913195876289,43.3071,0.1627000000000009,-122.5697969072164,-122.5659,0.1705999999999932,335.7938144329898,328.3,19.41615958439961,98.90000000000003,57.02371134020618,41.4,59.53688767827728,368.0,"(43.744352, -122.480487)",43.744352,-122.480487,POINT (-122.480487 43.744352),145.6,198,1
727,2523,255,OR,1,2017-08-12,2017-08-30,18,2017,8,0.0,0.0,44.25598666666664,44.2525,0.1075000000000017,-121.70338078431372,-121.7132,0.2090999999999923,356.555294117647,351.8,30.18970273116036,161.0,164.3458823529413,104.0,198.5532665512584,1361.4,"(44.2921, -121.5555)",44.2921,-121.5555,POINT (-121.5555 44.2921),159.2,210,0
